-0.0062,0.008,0.9322
0.0102,-0.0074,0.9483
0.023,-0.0167,0.9693
0.0407,-0.0322,0.9868
0.0562,-0.0498,1.0083
0.0581,-0.055,1.0304
0.068,-0.0558,1.0547
0.0754,-0.0609,1.0846
0.074,-0.0618,1.1084
0.0416,-0.0323,1.0526
0.0001,-0.0019,0.996
-0.0359,0.0402,0.9374
-0.0773,0.075,0.8814
-0.0703,0.0611,0.9007
-0.0668,0.0566,0.9263
-0.0557,0.0492,0.9464
-0.0518,0.0425,0.9744
-0.0357,0.0272,0.9997
-0.0159,0.0163,1.0171
0.0003,-0.0023,1.0453
0.0169,-0.0177,1.0713
0.019,-0.0191,1.0592
0.0227,-0.0187,1.0427
0.0259,-0.0198,1.0251
0.0295,-0.0251,1.0129
0.0224,-0.0112,1.005
0.0121,0.0048,1.0034
0.0006,0.0161,1.0012
-0.0071,0.0348,0.995
-0.0103,0.0362,1.0002
-0.0234,0.0321,1.0006
-0.0279,0.031,1.0012
-0.0319,0.0322,0.9991
-0.0445,0.0275,0.9811
-0.0461,0.0265,0.9608
-0.0579,0.0309,0.94
-0.0659,0.0301,0.9212
-0.0631,0.0271,0.9363
-0.0476,0.0236,0.9552
-0.0366,0.0191,0.9675
-0.0276,0.0156,0.9863
-0.0262,-0.0007,0.9913
-0.0332,-0.0118,1.003
-0.0367,-0.0215,1.0139
-0.0362,-0.0338,1.0214
-0.025,-0.0239,1.0038
-0.0166,-0.0233,0.9902
-0.0044,-0.0108,0.967
0.0047,0.0001,0.9499
-0.0095,0.0024,0.9472
-0.0221,0.0063,0.9469
-0.0335,0.0129,0.9489
-0.0482,0.0163,0.9406
-0.0482,0.0224,0.9593
-0.0462,0.029,0.9756
-0.0441,0.034,0.9932
-0.0402,0.0383,1.0137
-0.0149,0.0134,1.0279
0.01,-0.0135,1.05
0.0361,-0.0357,1.07
0.0604,-0.0631,1.0881
0.0575,-0.0656,1.097
0.0581,-0.0607,1.1099
0.0543,-0.0654,1.1188
0.0599,-0.0698,1.1284
0.0597,-0.0479,1.0998
0.0524,-0.031,1.0714
0.0504,-0.0178,1.0395
0.0459,-0.0033,1.0106
0.0213,0.0085,0.9858
0.0003,0.0198,0.9728
-0.0214,0.0331,0.9499
-0.0409,0.0463,0.9361
-0.0506,0.0296,0.9682
-0.055,0.0093,1.0101
-0.0616,-0.0069,1.0511
-0.0691,-0.0239,1.0886
-0.0442,-0.0268,1.0697
-0.0137,-0.0253,1.0473
0.0117,-0.0238,1.0356
0.0383,-0.0296,1.0131
0.0363,-0.0342,1.0091
0.0389,-0.035,1.0013
0.0365,-0.0444,1.0012
0.0357,-0.0472,0.9946
0.0289,-0.0366,1.0017
0.0276,-0.045,1.0088
0.0173,-0.0383,1.0183
0.0134,-0.0323,1.0246
0.0101,-0.0325,1.0133
0.0087,-0.0374,0.9997
0.0058,-0.0397,0.9785
0.0032,-0.0415,0.961
0.0038,-0.0325,0.9655
0.0041,-0.0146,0.9686
-0.005,-0.0047,0.9759
-0.0015,0.0063,0.9771
0.0044,0.0061,1.001
0.013,0.0001,1.026
0.0189,-0.0035,1.0488
0.0295,-0.006,1.0776
0.0396,-0.0136,1.0774
0.0425,-0.0228,1.0757
0.0476,-0.0354,1.0754
0.0544,-0.0385,1.0708
0.0237,-0.025,1.0313
-0.0043,-0.0087,0.9938
-0.0345,0.008,0.9519
-0.0639,0.0216,0.9066
-0.0598,0.0251,0.9236
-0.0471,0.0374,0.9469
-0.0449,0.0377,0.9672
-0.0333,0.0383,0.9862
-0.0336,0.0467,0.9831
-0.0319,0.0475,0.9773
-0.0265,0.0477,0.9733
-0.0295,0.0529,0.9673
-0.0058,0.0262,0.9826
0.0128,-0.0015,0.9991
0.0341,-0.0333,1.0171
0.055,-0.0633,1.0333
0.0353,-0.0421,1.0056
0.0212,-0.0168,0.9759
0.0036,0.0023,0.9494
-0.0146,0.0278,0.9172
-0.03,0.0304,0.9128
-0.0416,0.0378,0.9061
-0.0517,0.0414,0.8952
-0.0682,0.0498,0.8902
-0.0651,0.053,0.9129
-0.0621,0.0455,0.9393
-0.0607,0.0451,0.968
-0.0627,0.0488,0.9919
-0.0476,0.0343,1.0097
-0.0349,0.0205,1.0231
-0.02,0.0127,1.0419
-0.0061,0.0016,1.0554
-0.0108,0.0093,1.0312
-0.0186,-0.0007,1.0039
-0.0187,0.0065,0.981
-0.0231,0.0035,0.9511
-0.0159,0.0033,0.9705
-0.0181,-0.0003,0.9869
-0.0133,-0.0012,1.0016
-0.0101,-0.0041,1.0212
-0.0191,0.0038,1.0148
-0.0297,0.0078,1.017
-0.031,0.0171,1.0099
-0.0355,0.0243,1.0064
-0.0365,0.0316,0.9871
-0.0417,0.0354,0.9712
-0.044,0.0437,0.9459
-0.042,0.051,0.9332
-0.0181,0.0246,0.9669
0.0119,-0.0037,0.9935
0.0401,-0.0294,1.03
0.0637,-0.0547,1.068
0.0591,-0.0448,1.0629
0.0548,-0.0386,1.0523
0.0444,-0.0276,1.0468
0.0461,-0.0151,1.0457
0.0347,-0.0177,1.0209
0.0261,-0.017,1.0006
0.0161,-0.0168,0.9761
0.009,-0.0159,0.9537
-0.0086,0,0.9457
-0.03,0.0156,0.9327
-0.0423,0.0248,0.9167
-0.0614,0.0401,0.9083
