-0.0544,-0.0031,0.9937
-0.0572,-0.0002,0.9892
-0.0614,0.0069,0.9837
-0.0614,0.0105,0.9776
-0.0674,0.0164,0.9708
-0.0407,0.0106,0.9813
-0.016,0.0046,0.9943
0.0093,-0.0041,1.0055
0.034,-0.0097,1.0158
0.0236,-0.014,1.0147
0.0154,-0.0178,1.0136
0.0086,-0.0228,1.01
-0.0029,-0.0263,1.0086
-0.0134,-0.017,1.0039
-0.0239,-0.0079,1.0011
-0.0336,0.0013,0.9983
-0.0433,0.0106,0.995
-0.0369,0.0141,0.9963
-0.0312,0.0183,0.9926
-0.0251,0.0194,0.9941
-0.0188,0.0237,0.9919
-0.0199,0.0166,0.984
-0.0188,0.0103,0.9748
-0.0207,0.0055,0.9672
-0.0186,-0.0015,0.9594
-0.0228,-0.0016,0.9746
-0.0256,-0.0002,0.9912
-0.0291,-0.0001,1.0081
-0.0324,-0.0005,1.025
-0.0381,-0.0011,1.0173
-0.0459,-0.0006,1.0096
-0.0521,0.0015,1.001
-0.059,0.0002,0.9918
-0.0508,0.006,0.9896
-0.044,0.0109,0.9821
-0.0409,0.0161,0.9785
-0.0326,0.0215,0.9746
-0.0206,0.0208,0.9777
-0.0097,0.0204,0.9842
0.0025,0.022,0.9887
0.0143,0.0221,0.9937
0.0199,0.0146,1
0.0212,0.0081,1.0053
0.0258,0.0013,1.0091
0.0281,-0.0068,1.0178
0.0337,-0.0054,1.0131
0.0393,-0.0064,1.0079
0.046,-0.0057,1.0054
0.0508,-0.0075,0.9994
0.0397,0.0033,0.9942
0.0235,0.0116,0.9892
0.0111,0.0183,0.9842
-0.0003,0.0259,0.9763
-0.0217,0.023,0.977
-0.0431,0.0187,0.974
-0.0629,0.0148,0.9719
-0.0827,0.0105,0.9705
-0.0486,0.0108,0.9756
-0.0169,0.0101,0.9789
0.0156,0.0105,0.9838
0.0465,0.0098,0.9874
0.0522,0.005,0.9893
0.0576,0.0018,0.9921
0.0605,-0.0061,0.9952
0.0657,-0.0112,0.9959
0.055,-0.018,1.0058
0.0424,-0.0265,1.0164
0.0322,-0.0304,1.0272
0.0196,-0.0368,1.0386
0.0079,-0.0266,1.0237
-0.0041,-0.0134,1.0096
-0.0172,-0.0002,0.995
-0.0275,0.0096,0.9804
-0.0159,0.0012,0.9848
0.0008,-0.003,0.9874
0.0128,-0.012,0.9924
0.0255,-0.0214,0.9954
0.0325,-0.0163,1.0008
0.0405,-0.0131,1.008
0.047,-0.0106,1.0094
0.0556,-0.0051,1.0132
0.0414,-0.0057,1.0085
0.0296,-0.0013,1.0024
0.0153,-0.0014,0.999
0.0033,0.0009,0.9912
-0.0225,0.0009,0.9946
-0.0478,0.0022,0.9997
-0.0748,0.0021,1.0036
-0.1011,-0.0012,1.005
-0.0786,0.0133,0.9977
-0.056,0.0225,0.9893
-0.0347,0.0333,0.9805
-0.0119,0.0438,0.9717
-0.0038,0.0379,0.9765
0.0067,0.0328,0.9815
0.0159,0.028,0.988
0.0256,0.0219,0.9901
0.0112,0.013,0.994
-0.0022,0.005,0.9953
