0.0012,-0.0076,1.0505
0.0103,-0.003,1.0339
0.0144,0.01,1.0219
0.0224,0.0121,1.0037
0.0291,0.0242,0.9991
0.0232,0.0082,0.9968
0.0225,-0.0089,1.0063
0.0086,-0.0268,1.0113
0.009,-0.0426,1.0148
-0.0039,-0.0264,1.0095
-0.0197,-0.0176,1.0068
-0.0287,-0.0038,0.999
-0.0384,0.008,0.9925
-0.0206,0.0155,0.9918
0.0048,0.0215,0.9888
0.0203,0.022,0.9934
0.0492,0.0248,0.9914
0.0217,0.0079,0.9982
-0.0026,-0.0272,1.006
-0.0273,-0.0497,1.0072
-0.0515,-0.0748,1.0177
-0.0436,-0.0507,1.0027
-0.038,-0.0217,0.9959
-0.0349,0.0059,0.971
-0.0212,0.0326,0.9647
-0.0182,0.0217,0.9765
-0.0123,0.0158,0.991
-0.0085,0.0025,0.9994
-0.0013,0.0028,1.0142
-0.004,-0.0061,1.0116
-0.0076,-0.0078,1.0037
-0.0068,-0.0122,1.0014
-0.008,-0.0174,0.9944
0,-0.0061,0.9955
0.0134,-0.0002,0.989
0.03,0.0088,0.9913
0.0384,0.0208,0.9855
0.0365,0.0099,0.9856
0.0343,-0.0095,0.9859
0.0223,-0.024,0.9866
0.0216,-0.0401,0.987
0.0198,-0.0183,0.9848
0.0165,0.004,0.9798
0.0188,0.0279,0.9827
0.0168,0.047,0.9741
0.0118,0.023,0.9808
0.0082,0.0015,0.9867
0.008,-0.026,0.9914
0.0097,-0.0493,0.994
-0.0049,-0.0266,0.9886
-0.0111,-0.0037,0.9904
-0.0225,0.0115,0.9839
-0.027,0.0325,0.9805
-0.0106,0.0307,0.989
0.0022,0.0262,0.9958
0.0133,0.0235,1.0012
0.0334,0.0176,1.0099
0.0065,0.0101,1.0093
-0.0213,0.0096,1.0011
-0.0502,0.0021,1.0045
-0.0719,-0.0042,1.0057
-0.0549,0.0043,0.9946
-0.0268,0.0095,0.9861
0.0014,0.015,0.976
0.0222,0.0242,0.9562
0.0134,0.0182,0.9847
0.014,0.0175,1.0104
0.0074,0.0157,1.0306
0.0079,0.0067,1.0596
-0.0002,0.0028,1.0449
0.0039,0.0045,1.0425
0.0035,0.0057,1.0293
0.0027,-0.0071,1.0183
0.0154,0.007,0.9996
0.0213,0.0097,0.9904
0.0335,0.0149,0.982
0.0454,0.0193,0.9679
0.0287,0.0244,0.9804
0.0121,0.0134,0.9864
0.0011,0.0093,0.9897
-0.0181,0.0104,1.0052
-0.0135,0.0058,1.0045
-0.0085,0.0029,1.0119
-0.0046,-0.0009,1.0134
-0.0027,-0.006,1.0237
-0.011,-0.0179,1.033
-0.0222,-0.0242,1.0343
-0.0424,-0.0383,1.0491
-0.0488,-0.0469,1.0587
-0.028,-0.0293,1.0531
-0.0022,-0.0054,1.0473
0.0308,0.0018,1.0419
0.0554,0.024,1.0377
0.0509,0.0231,1.0323
0.0433,0.0291,1.0262
0.0418,0.03,1.0179
0.0399,0.0243,1.0194
0.0085,0.0255,1.005
-0.0153,0.0285,1.0072
-0.0309,0.0288,0.9918
-0.0606,0.0293,0.993
-0.0341,0.0215,0.9834
-0.0132,0.0232,0.9648
0.0044,0.0157,0.9545
0.0263,0.0094,0.9393
0.0302,-0.0047,0.9559
0.033,-0.0145,0.9693
0.0367,-0.0305,0.9856
0.045,-0.0455,1.0014
0.0323,-0.0342,1.0049
0.0139,-0.0107,1.0188
-0.0006,0.0055,1.025
-0.0064,0.0189,1.0365
-0.008,0.0112,1.0123
-0.0062,-0.0036,0.998
-0.005,-0.0087,0.9785
-0.0036,-0.0179,0.9608
-0.0041,-0.0086,0.9693
-0.0077,0.0064,0.9757
-0.0113,0.0088,0.9734
-0.0154,0.0213,0.9794
-0.0012,0.0172,0.9862
-0.0031,0.0267,0.9979
0.0021,0.0215,1.0029
0.0102,0.0178,1.0159
-0.0019,0.0081,1.0044
-0.0101,-0.0199,0.9925
-0.0214,-0.0292,0.9794
-0.0393,-0.0498,0.9694
-0.0349,-0.0314,0.9761
-0.0242,-0.0097,0.9879
-0.019,0.006,0.9993
-0.0164,0.0268,1.0085
0.0012,0.0237,1.0077
0.0109,0.0124,1.0116
0.0291,0.0038,1.0134
0.0451,-0.0053,1.0135
0.0283,-0.0022,1.0064
0.0037,-0.0105,1.005
