0.0016,0.0325,1.0376
0.002,0.027,1.029
-0.0002,0.0136,1.0195
-0.002,0.0083,1.005
-0.0004,-0.0043,0.9976
-0.0044,-0.0054,0.9987
-0.0072,-0.0021,1.0002
-0.0068,0.0002,1.0005
-0.0075,-0.0004,1.005
-0.0053,-0.0019,0.9922
-0.0062,-0.0077,0.9885
-0.005,-0.0079,0.9784
-0.0039,-0.0155,0.9713
-0.0026,-0.012,0.9829
-0.0083,-0.0141,0.9966
-0.0061,-0.0133,1.0046
-0.0109,-0.0148,1.0159
0.0004,-0.0062,1.0208
0.0048,-0.0015,1.0255
0.0121,0.0053,1.0296
0.0218,0.0131,1.0348
0.0167,0.0088,1.0321
0.011,0.0089,1.0257
0.0058,0.0051,1.0256
0,0.0099,1.0232
0.0047,0.0049,1.0115
0.007,0.0036,0.9982
0.0157,0.0016,0.9929
0.0115,-0.0045,0.9851
0.0142,-0.0057,0.9748
0.0058,-0.0121,0.9737
0.0083,-0.0153,0.9676
0.003,-0.0212,0.9642
0.0055,-0.0173,0.9719
0.0017,-0.0153,0.9872
0.0063,-0.0169,0.9878
0.0049,-0.0149,1.0006
0.0035,-0.0132,1.0035
-0.0005,-0.0082,1.0059
-0.004,-0.0035,1.012
-0.0092,-0.0017,1.0135
-0.0006,0.0028,1.0103
0.0056,0.0054,1.007
0.0141,0.0073,1.0055
0.0152,0.012,1.0016
0.0135,0.013,0.9999
0.0117,0.0105,1.0022
0.0088,0.0133,0.999
0.0029,0.0109,0.9997
0.0112,0.0025,1.0059
0.0179,-0.0054,1.0122
0.0196,-0.0103,1.0167
0.021,-0.0204,1.0309
0.0194,-0.0134,1.0035
0.0187,-0.0017,0.9786
0.0159,0.0031,0.9511
0.0119,0.0104,0.9258
0.0041,0.0104,0.948
0.0009,0.002,0.9667
0.0008,0.0019,0.9941
-0.0047,-0.0067,1.0113
0.0098,-0.0062,1.0098
0.0258,-0.004,1.0124
0.0437,-0.0035,1.0132
0.0646,-0.007,1.0113
0.0413,0.0033,1.0109
0.0255,0.0211,1.0086
0.0063,0.0311,1.0063
-0.0115,0.0451,0.9995
-0.0247,0.0319,1.0051
-0.0337,0.0089,1.0045
-0.0442,-0.0064,1.0088
-0.0588,-0.0197,1.01
-0.035,-0.0184,1.0141
-0.0118,-0.0193,1.0135
0.0173,-0.0224,1.0148
0.0437,-0.023,1.0158
0.0321,-0.0099,1.0092
0.0291,0.0013,1.0082
0.0273,0.0107,1.0068
0.0156,0.0216,1.0032
0.0084,0.0096,1.0101
0.0058,-0.0057,1.0162
-0.0054,-0.0122,1.0277
-0.0095,-0.0232,1.0334
-0.013,-0.0159,1.0217
-0.0116,-0.0071,1.01
-0.0144,0,0.9941
-0.012,0.0085,0.9816
-0.004,0.0029,0.989
0.0052,-0.0007,0.9984
0.0119,-0.0038,1.0041
0.0223,-0.0103,1.0098
0.0138,-0.0094,1.008
0.0063,-0.0115,1.0062
-0.0066,-0.0114,1.0072
-0.0154,-0.0119,1.0036
-0.012,-0.0104,1.0128
-0.0071,-0.0013,1.0114
0.0008,0.0012,1.0155
0.0036,0.0131,1.0209
-0.0015,0.0093,1.0129
-0.0099,0.0093,1.0069
-0.0124,0.0091,0.9979
-0.0216,0.0085,0.9928
-0.0195,0.0061,0.9963
-0.0135,0.0068,0.9962
-0.0085,0.004,0.9991
-0.0079,0.0094,0.9999
-0.0021,0.0064,1.0039
0.001,-0.0021,0.999
0.0078,-0.0048,1.0045
0.0119,-0.0123,1.0014
0.004,-0.0105,1.0041
0.0016,-0.0103,1.0038
0.0012,-0.0135,1.0029
-0.008,-0.0076,1.0029
-0.012,-0.002,1.0125
-0.0128,0.0053,1.0141
-0.0177,0.0138,1.0211
-0.0225,0.0228,1.028
-0.0126,0.0085,1.0249
-0.0157,-0.0015,1.0236
-0.0127,-0.0071,1.0201
-0.0087,-0.0203,1.0228
-0.0141,0.0018,1.0173
-0.0212,0.0263,1.0187
-0.0277,0.0476,1.0187
-0.0362,0.0742,1.0156
-0.0377,0.0515,1.0084
-0.0381,0.0297,1.0016
-0.0404,-0.0008,1.004
-0.0396,-0.0202,0.9979
-0.0384,-0.0192,0.9871
-0.0429,-0.0136,0.9658
-0.0424,-0.0087,0.9543
-0.0398,-0.0036,0.9421
-0.0337,-0.0113,0.9424
-0.0235,-0.0221,0.9469
-0.0133,-0.0291,0.946
-0.0074,-0.0382,0.9493
0.0015,-0.0238,0.948
0.0102,-0.012,0.9433
0.013,-0.0034,0.9451
0.0153,0.0117,0.9388
0.019,0.0056,0.9444
0.0189,0.0084,0.9537
0.0133,0.0017,0.9566
0.0159,0.0013,0.9666
0.02,-0.0001,0.9681
0.0243,-0.0019,0.968
0.0259,-0.0039,0.9771
0.0266,-0.0073,0.9745
0.0194,-0.0077,0.9824
0.0128,-0.0105,0.9863
0.0077,-0.0081,0.9907
0.0104,-0.0119,0.9919
0.0007,-0.0098,0.9899
0.0051,-0.002,0.9925
-0.0006,-0.001,0.9918
0.0028,0.008,0.9877
0.0002,0.0081,0.9913
0.0022,-0.0012,0.9942
0.0053,0.0008,0.9993
0.0069,0.0022,0.9994
-0.001,-0.0044,1.0019
-0.0027,-0.0051,1.0004
-0.0117,-0.0083,0.9977
-0.0162,-0.014,0.9991
-0.0104,-0.0103,0.9967
-0.0062,-0.0098,0.9961
-0.0081,-0.006,0.9927
-0.0008,-0.0031,0.9912
0.0045,-0.0014,0.9993
0.0132,-0.0061,1.0044
0.0167,-0.0081,1.0057
0.0212,-0.0029,1.0164
0.0163,0.0001,1.0085
0.0228,-0.0016,1.0041
0.0225,0.0045,0.9948
0.0255,0.0082,0.9917
0.0178,0.0002,0.9947
0.0136,-0.0075,0.9918
0.0051,-0.0095,0.9913
0.0046,-0.0196,0.9903
0.0087,-0.0082,0.9851
0.0136,0.0044,0.9829
0.017,0.0182,0.9733
0.021,0.0253,0.972
0.0114,0.0195,0.9772
-0.0028,0.0153,0.9832
-0.0117,0.008,0.9893
-0.0266,0.007,0.9955
-0.0217,-0.001,0.9977
-0.015,-0.0105,0.9942
-0.0096,-0.0187,0.9977
-0.0054,-0.027,0.9984
-0.0062,-0.0119,1.0091
-0.0075,-0.0009,1.0217
-0.0074,0.0189,1.0293
-0.008,0.0344,1.0406
-0.0184,0.0213,1.025
-0.0332,0.0058,1.0093
-0.0425,-0.001,0.9946
-0.0527,-0.0141,0.9803
-0.0271,-0.0146,0.9637
-0.0052,-0.0145,0.9568
0.0202,-0.0141,0.9406
0.0461,-0.0178,0.9324
0.0409,-0.0037,0.9593
0.0373,0.0117,0.9879
0.0294,0.0328,1.018
0.0299,0.0511,1.0497
0.0097,0.0316,1.0525
-0.0144,0.0222,1.0467
-0.0391,0.0078,1.0466
-0.06,-0.0075,1.0506
-0.042,-0.0094,1.0334
-0.0237,-0.0097,1.019
-0.0096,-0.0133,1.0044
0.0118,-0.0164,0.987
0.0093,-0.0065,0.9848
0.0057,-0.0049,0.9815
0.0047,0.0034,0.9814
0.0003,0.0072,0.9771
-0.0006,0.0083,0.9869
0.0001,0.0048,0.9923
-0.0011,0.0036,0.9981
-0.0017,0.0046,1.0058
0.0008,0.0052,1.0097
-0.0008,-0.0025,1.012
-0.0018,0.0002,1.0118
0.0006,-0.0014,1.012
-0.0004,-0.0024,1.0077
0.0026,-0.0018,1.0004
-0.003,0.0002,0.9938
-0.0029,0.0002,0.9877
-0.0025,0.0073,0.9866
0.001,0.0132,0.9874
0.0068,0.02,0.9935
0.0057,0.0228,0.9892
0.0055,0.0182,0.9924
0.0051,0.0133,0.9892
0.0031,0.0011,0.9916
0.0014,-0.0041,0.9938
0.01,-0.0067,0.9909
0.0235,-0.0088,0.9959
0.0298,-0.0171,0.9939
0.0387,-0.0179,0.996
0.0182,-0.0067,1.009
0.0056,-0.0004,1.0161
-0.0152,0.0151,1.0273
-0.0328,0.0243,1.0403
-0.02,0.0116,1.0279
-0.0141,0.0051,1.011
-0.0006,-0.0038,0.9958
0.0137,-0.0126,0.9816
0.0044,-0.0016,0.9884
-0.0017,0.0093,0.9926
-0.007,0.0185,0.995
-0.0089,0.0314,0.9986
-0.0132,0.0233,0.994
-0.0099,0.0161,0.9836
-0.0096,0.0143,0.9743
