0.7879,-0.5401,1.1202
0.7966,-0.4671,1.1551
0.747,-0.5786,1.1754
0.8404,-0.4419,1.1026
0.8154,-0.4328,1.111
0.8992,-0.5545,1.0768
0.6234,-0.5082,0.9813
0.827,-0.6098,1.0144
0.827,-0.524,1.2055
0.6769,-0.4769,1.0393
0.6806,-0.4704,1.0314
0.8549,-0.5202,1.112
0.7756,-0.4861,1.152
0.8225,-0.4653,1.1397
0.8875,-0.4163,1.2511
0.9514,-0.3242,1.3528
0.9282,-0.3195,1.4174
0.9269,-0.2452,1.4204
0.9406,-0.365,1.4525
1.0466,-0.3864,1.366
0.785,-0.2881,1.3353
0.8614,-0.2292,1.4431
0.8833,-0.2303,1.3871
0.8586,-0.317,1.3112
0.8287,-0.2838,1.1059
0.744,-0.3904,1.2203
0.877,-0.4124,1.159
0.9889,-0.4648,1.1218
0.8237,-0.4415,1.3496
0.9197,-0.54,1.3401
0.8872,-0.5664,1.2142
0.8758,-0.4442,1.2864
0.8342,-0.3314,1.164
0.8734,-0.3977,1.2907
0.9256,-0.4223,1.2823
0.8647,-0.3258,1.272
0.844,-0.4404,1.2617
0.8331,-0.5131,1.1838
0.9311,-0.5992,1.1085
0.9165,-0.4873,1.1049
0.8551,-0.5781,1.2007
0.7503,-0.5446,1.1558
0.9187,-0.5107,1.1056
0.9867,-0.5983,1.0898
0.9589,-0.4459,1.2574
0.9399,-0.3357,1.2945
0.9866,-0.4782,1.256
0.8958,-0.4657,1.4257
0.8565,-0.3688,1.5911
0.8897,-0.5216,1.4832
0.8639,-0.4519,1.4134
0.7998,-0.3114,1.4603
0.7105,-0.4488,1.4262
0.8244,-0.3382,1.4068
0.8441,-0.4963,1.2955
0.6688,-0.5085,1.3744
0.6366,-0.6413,1.2529
0.6175,-0.5044,1.2885
0.8126,-0.361,1.239
0.7086,-0.2471,1.191
0.7556,-0.5469,1.2182
0.7073,-0.4892,1.2927
0.7446,-0.4737,1.2979
0.8176,-0.4706,1.4305
0.827,-0.5786,1.3714
0.8022,-0.5188,1.4751
0.7811,-0.6597,1.4675
0.8628,-0.5943,1.4533
0.9863,-0.5616,1.6433
0.8055,-0.5651,1.5175
0.8269,-0.4451,1.5007
0.7871,-0.5305,1.4631
0.9278,-0.5338,1.2616
1.032,-0.4991,1.2591
0.913,-0.5049,1.3311
0.9815,-0.4675,1.2477
0.9582,-0.6109,1.367
1.0093,-0.5901,1.3261
1.0896,-0.743,1.3758
0.995,-0.5554,1.3317
0.8865,-0.7267,1.4112
0.8735,-0.5244,1.4034
0.8784,-0.508,1.395
0.9877,-0.6394,1.6277
